celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
alpha,3,post-translational protein modification (GO:0043687),21/358,21,358,0.00185378761103402,0.450470389481266,0,0,2.02622514255941,12.7460186496344,MBTPS1;PSMD11;EPAS1;FBXW11;FEM1B;DCUN1D1;KLHL21;RAB11A;KCTD6;RBX1;PSMD9;DCAF17;COPS5;PSMC3;PSMB3;RFWD2;PSMD1;VWA1;QSOX1;DTL;PNPLA2
alpha,3,negative regulation of proteasomal protein catabolic process (GO:1901799),5/29,5,29,0.00133417584346007,0.453886621945114,0,0,5.95557143707939,39.4225568667087,BAG6;USP25;BAG5;TLK2;CCAR2
alpha,3,regulation of G2/M transition of mitotic cell cycle (GO:0010389),12/150,12,150,0.00142409461065122,0.454197174884575,0,0,2.76338514680484,18.1118315112548,PSMD9;PSMD11;PSMC3;PSMB3;NDE1;CEP164;CNTRL;PSMD1;TUBG1;DTL;RAB11A;RBX1
alpha,3,positive regulation of viral process (GO:0048524),6/45,6,45,0.00178946096708861,0.456580965752658,0,0,4.60564191134139,29.1345576980294,TSG101;DHX9;VPS4A;NELFA;POLR2L;RAB7A
alpha,3,snRNA metabolic process (GO:0016073),4/18,4,18,0.00153927279025482,0.462053473451196,0,0,7.67606985223566,49.7136456588374,INTS1;INTS10;INTS7;INTS8
alpha,3,regulation of ERAD pathway (GO:1904292),3/8,3,8,0.00121240747733753,0.475916565911802,0,0,12.9533678756477,86.9837726089985,BAG6;USP25;TMEM259
alpha,3,transcription-coupled nucleotide-excision repair (GO:0006283),8/74,8,74,0.00132236313013725,0.482001360935026,0,0,3.73430425243897,24.752219177025,ISY1;COPS5;LIG1;XPA;LIG3;GTF2H1;RBX1;POLR2L
alpha,3,regulation of ubiquitin-protein transferase activity (GO:0051438),5/32,5,32,0.00210660399766405,0.488636372730893,0,0,5.3972366148532,33.2614319293947,BAG5;FEM1B;DCUN1D1;AXIN1;RPS2
alpha,3,negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),7/63,7,63,0.00223555898501211,0.496002500022469,0,0,3.83803492611783,23.4245403071842,PSMD9;PSMD11;PSMC3;PSMB3;VPS4A;PSMD1;RBX1
alpha,3,lagging strand elongation (GO:0006273),3/8,3,8,0.00121240747733753,0.515576279737785,0,0,12.9533678756477,86.9837726089985,PARP3;LIG1;LIG3
alpha,3,positive regulation of protein catabolic process (GO:0045732),8/82,8,82,0.00255807651399059,0.543911018787249,0,0,3.36998188634736,20.1137357584626,FZR1;AXIN1;IDE;DTL;OAZ1;RILP;VPS28;RAB7A
alpha,3,ncRNA processing (GO:0034470),15/228,15,228,0.00274641692422094,0.560598622571978,0,0,2.27252067993819,13.4020956129228,RPL5;NOP14;SSB;INTS1;RPLP1;INTS10;NOLC1;RRP9;BOP1;RPL7A;AGO3;RPL35;INTS7;RPS2;INTS8
alpha,3,nucleotide-excision repair (GO:0006289),9/109,9,109,0.0044054503827967,0.642314665811758,0,0,2.85211769739031,15.4724897502871,ISY1;COPS5;LIG1;PNKP;XPA;LIG3;GTF2H1;RBX1;POLR2L
alpha,3,phosphorylation (GO:0016310),21/387,21,387,0.00460691346344055,0.653029983442698,0,0,1.87438914996452,10.0845832130818,CDK17;DGKE;DAPK1;CTBP1;ROCK2;PNKP;PRKCA;PHKB;PASK;HIPK3;ICK;DSTYK;ILF3;NUAK2;TOLLIP;DGKQ;TLK2;CDK10;TOP1;CDK13;MAP4K5
alpha,3,DNA ligation involved in DNA repair (GO:0051103),3/12,3,12,0.00436826209389749,0.655624748975261,0,0,8.63557858376511,46.9204666593955,PARP3;LIG1;LIG3
alpha,3,regulation of cellular amino acid metabolic process (GO:0006521),6/52,6,52,0.00377304145988843,0.663925192062436,0,0,3.98565165404544,22.2394334375715,PSMD9;PSMD11;PSMC3;PSMB3;PSMD1;OAZ1
alpha,3,vesicle budding from membrane (GO:0006900),3/12,3,12,0.00436826209389749,0.675492165610875,0,0,8.63557858376511,46.9204666593955,VPS4A;WASL;RILP
alpha,3,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),8/89,8,89,0.00425426541875262,0.678422388496707,0,0,3.10492713124139,16.9523841459372,BAG6;BAG5;RFWD2;TLK2;ARIH2;STUB1;CCAR2;RBX1
alpha,3,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),17/292,17,292,0.00520243105425423,0.680718094098957,0,0,2.01102514964393,10.575235678848,PSMD11;FBXW11;SIAH1;AXIN1;UBE2J1;RBX1;BAG6;PSMD9;FZR1;PSMC3;UBXN11;PSMB3;RFWD2;PSMD1;RNF181;STUB1;RNF187
alpha,3,regulation of cellular amine metabolic process (GO:0033238),6/52,6,52,0.00377304145988843,0.687636806064665,0,0,3.98565165404544,22.2394334375715,PSMD9;PSMD11;PSMC3;PSMB3;PSMD1;OAZ1
alpha,3,negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),4/25,4,25,0.00542162929713745,0.69166435758231,0,0,5.52677029360967,28.8351441816996,BAG6;BAG5;TLK2;CCAR2
alpha,3,protein modification by small protein removal (GO:0070646),16/262,16,262,0.00420225154463671,0.691744826847778,0,0,2.10945431053804,11.5432183739316,USP25;USP37;PSMD11;USP42;USP32;USP43;ADRM1;AXIN1;PSMD9;RHOT1;COPS5;PSMC3;PSMB3;USP1;PSMD1;BAP1
alpha,3,regulation of protein catabolic process (GO:0042176),8/92,8,92,0.00520216340177341,0.698595785243413,0,0,3.00367950739656,15.7953914578729,FZR1;AXIN1;IDE;DTL;OAZ1;RILP;VPS28;RAB7A
alpha,3,protein ubiquitination (GO:0016567),26/507,26,507,0.00370437821186307,0.70012748204212,0,0,1.77140073513131,9.91672620056981,PSMD11;CBFB;RNF13;EPAS1;PELI3;RTF1;PSMD9;RNF213;ZNRF3;PSMB3;LEO1;ARIH2;PSMD1;RBBP6;FBXW11;SIAH1;KLHL21;RC3H2;RBX1;PSMC3;RNF181;TRIM36;STUB1;BLMH;DTL;RNF187
alpha,3,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),7/73,7,73,0.00514310606299705,0.709331628093891,0,0,3.31227671706059,17.456023198855,PSMD9;PSMD11;PSMC3;FBXW11;PSMB3;PSMD1;RBX1
alpha,3,protein deubiquitination (GO:0016579),16/258,16,258,0.00362214214299517,0.710915052142474,0,0,2.14215902853088,12.0404111359112,USP25;USP37;PSMD11;USP42;USP32;USP43;ADRM1;AXIN1;PSMD9;RHOT1;COPS5;PSMC3;PSMB3;USP1;PSMD1;BAP1
alpha,3,"mRNA splicing, via spliceosome (GO:0000398)",16/262,16,262,0.00420225154463671,0.714802987742704,0,0,2.10945431053804,11.5432183739316,ZCCHC8;ISY1;DBR1;PRMT7;RBM15;DHX9;PDCD7;DHX32;PUF60;HNRNPH1;TGS1;RAVER2;SNRPF;CDK13;SRSF11;POLR2L
alpha,3,regulation of cell junction assembly (GO:1901888),3/15,3,15,0.0084696490215797,0.745183085467607,0,0,6.90846286701209,32.9621154335528,TJP1;RAP1B;CBFB
alpha,3,regulation of primary metabolic process (GO:0080090),10/140,10,140,0.00764046595834461,0.749794188181396,0,0,2.46730816679003,12.0263920265269,PSMD9;PSMD11;NCOR1;PSMC3;ROCK2;PSMB3;TGS1;PSMD1;GRHL1;OAZ1
alpha,3,regulation of hematopoietic progenitor cell differentiation (GO:1901532),7/78,7,78,0.00737426781580914,0.752617773281481,0,0,3.09995128647978,15.2200126771532,PSMD9;PSMD11;CBFB;KMT2A;PSMC3;PSMB3;PSMD1
alpha,3,mRNA metabolic process (GO:0016071),8/98,8,98,0.00757326938626213,0.757772425060699,0,0,2.81978076204575,13.7693572099632,ALKBH5;SSB;AGO3;HSF1;SNRPF;PPARGC1A;SRSF11;HIPK3
alpha,3,positive regulation of exosomal secretion (GO:1903543),3/15,3,15,0.0084696490215797,0.758256472931951,0,0,6.90846286701209,32.9621154335528,TSG101;VPS4A;RAB7A
alpha,3,regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),7/79,7,79,0.00789493996144033,0.760148653268491,0,0,3.06071139677751,14.8185359531008,PSMD9;PSMD11;PSMC3;EPAS1;PSMB3;PSMD1;RBX1
alpha,3,regulation of cellular ketone metabolic process (GO:0010565),6/62,6,62,0.00894666082095908,0.760913502822569,0,0,3.34280461307037,15.766254083042,PSMD9;PSMD11;PSMC3;PSMB3;PSMD1;OAZ1
alpha,3,regulation of histone acetylation (GO:0035065),4/27,4,27,0.00718685070073275,0.764052065121651,0,0,5.11737990149044,25.2568398348554,FLCN;KMT2A;CTBP1;PPARGC1A
alpha,3,transcription from RNA polymerase II promoter (GO:0006366),24/486,24,486,0.00810957262765824,0.766354613313704,0,0,1.70579330049681,8.21290024811254,CBFB;KMT2A;INTS1;EPAS1;ADRM1;INTS10;GTF2H1;RTF1;NCOR1;COPS5;TRIM28;MAFF;LEO1;NABP1;INTS7;NELFA;SNRPF;ZNF148;CDK13;PPARGC1A;INTS8;SRSF11;NFE2L1;POLR2L
alpha,3,negative regulation of ubiquitin protein ligase activity (GO:1904667),7/78,7,78,0.00737426781580914,0.76797731967498,0,0,3.09995128647978,15.2200126771532,RPL5;PSMD9;FZR1;PSMD11;PSMC3;PSMB3;PSMD1
alpha,3,regulation of viral transcription (GO:0046782),5/41,5,41,0.0063352994889932,0.769738887912673,0,0,4.2124773579342,21.3219520242284,PSMC3;DHX9;NELFA;MID2;POLR2L
alpha,3,mRNA processing (GO:0006397),16/284,16,284,0.00890267282967677,0.770005753387128,0,0,1.94604587803157,9.18806826610083,ZCCHC8;ISY1;DBR1;RBM15;DHX9;PDCD7;GTF2H1;ALKBH5;DHX32;PUF60;HNRNPH1;RAVER2;SNRPF;PPARGC1A;SRSF11;POLR2L
alpha,3,unsaturated fatty acid biosynthetic process (GO:0006636),3/15,3,15,0.0084696490215797,0.77179676709145,0,0,6.90846286701209,32.9621154335528,FADS3;DEGS1;DECR2
alpha,3,regulation of viral release from host cell (GO:1902186),4/26,4,26,0.00626305512340228,0.779521226700532,0,0,5.31420220539392,26.9594110484401,TSG101;TRIM28;VPS4A;MID2
alpha,3,internal peptidyl-lysine acetylation (GO:0018393),4/27,4,27,0.00718685070073275,0.780308492039133,0,0,5.11737990149044,25.2568398348554,BAG6;NAA50;MORF4L1;TEX30
alpha,3,positive regulation of transferase activity (GO:0051347),10/138,10,138,0.0069272670753911,0.785552086349351,0,0,2.5030662561638,12.445971077011,DDR1;VAC14;DSTYK;PNKP;DCUN1D1;AXIN1;MAPKAPK5;ROR1;RPS2;CCT4
alpha,3,regulation of establishment of cell polarity (GO:2000114),3/15,3,15,0.0084696490215797,0.785829435584022,0,0,6.90846286701209,32.9621154335528,RAP1B;ROCK2;KIF20B
alpha,3,snRNA processing (GO:0016180),4/27,4,27,0.00718685070073275,0.79727172012694,0,0,5.11737990149044,25.2568398348554,INTS1;INTS10;INTS7;INTS8
alpha,3,regulation of intracellular estrogen receptor signaling pathway (GO:0033146),4/31,4,31,0.0117669349966679,0.800622257173287,0,0,4.45707281742715,19.8003757299977,CBFB;CNOT2;AXIN1;KCTD6
alpha,3,regulation of histone modification (GO:0031056),3/14,3,14,0.00692285180321473,0.802893471631926,0,0,7.4019245003701,36.8092337820543,FLCN;ZNHIT1;MTHFR
alpha,3,multivesicular body assembly (GO:0036258),4/31,4,31,0.0117669349966679,0.811441476864818,0,0,4.45707281742715,19.8003757299977,TSG101;VPS4A;RAB11A;VPS28
alpha,3,endoplasmic reticulum membrane organization (GO:0090158),2/6,2,6,0.0116155015857983,0.811971295785323,0,0,11.5141047783535,51.3001120250886,ATL1;RTN4
alpha,3,regulation of energy homeostasis (GO:2000505),3/16,3,16,0.0102029763417755,0.813527941751253,0,0,6.47668393782383,29.6960868072762,FLCN;PASK;PPARGC1A
alpha,3,regulation of establishment or maintenance of cell polarity (GO:0032878),3/17,3,17,0.012126826063099,0.814252544736763,0,0,6.09570252971655,26.8962831475521,RAP1B;ROCK2;KIF20B
alpha,3,regulation of hematopoietic stem cell differentiation (GO:1902036),7/77,7,77,0.00687944001846059,0.816413544516382,0,0,3.1402103940964,15.635792190344,PSMD9;PSMD11;CBFB;KMT2A;PSMC3;PSMB3;PSMD1
alpha,3,positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),4/30,4,30,0.0104834816841171,0.823033954369994,0,0,4.60564191134139,20.9923059688925,HSF1;SESN2;HSF4;ATF3
alpha,3,monoubiquitinated protein deubiquitination (GO:0035520),2/6,2,6,0.0116155015857983,0.823248674893453,0,0,11.5141047783535,51.3001120250886,USP1;BAP1
alpha,3,regulation of bicellular tight junction assembly (GO:2000810),3/16,3,16,0.0102029763417755,0.826441083683812,0,0,6.47668393782383,29.6960868072762,TJP1;CBFB;ROCK2
alpha,3,positive regulation of transcription from RNA polymerase II promoter in response to heat stress (GO:0061408),2/6,2,6,0.0116155015857983,0.834843726652515,0,0,11.5141047783535,51.3001120250886,HSF1;HSF4
alpha,3,cellular response to interleukin-1 (GO:0071347),10/151,10,151,0.0126250032124002,0.836693394712706,0,0,2.28757048576559,10.0014321320688,PSMD9;PSMD11;PSMC3;FBXW11;PSMB3;TOLLIP;PELI3;PSMD1;TAB2;RBX1
alpha,3,regulation of exosomal secretion (GO:1903541),3/16,3,16,0.0102029763417755,0.839770778581938,0,0,6.47668393782383,29.6960868072762,TSG101;VPS4A;RAB7A
alpha,3,positive regulation of RNA export from nucleus (GO:0046833),2/6,2,6,0.0116155015857983,0.846770065604694,0,0,11.5141047783535,51.3001120250886,KHDRBS1;DHX9
alpha,3,multivesicular body organization (GO:0036257),4/32,4,32,0.013146985471267,0.849228694428803,0,0,4.31778929188256,18.702775424728,TSG101;VPS4A;RAB11A;VPS28
alpha,3,regulation of stem cell differentiation (GO:2000736),7/89,7,89,0.0146909708206422,0.851909364747013,0,0,2.71681123983622,11.4663621612681,PSMD9;PSMD11;CBFB;KMT2A;PSMC3;PSMB3;PSMD1
alpha,3,DNA strand elongation involved in DNA replication (GO:0006271),3/16,3,16,0.0102029763417755,0.853537512657052,0,0,6.47668393782383,29.6960868072762,PARP3;LIG1;LIG3
alpha,3,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162),3/18,3,18,0.0142443422955926,0.855163279228342,0,0,5.75705238917674,24.4755065227043,TSG101;VPS4A;VPS28
alpha,3,"DNA-templated transcription, elongation (GO:0006354)",8/109,8,109,0.0139135029481517,0.855428982462872,0,0,2.53521573101361,10.8377822573292,TWISTNB;ADRM1;LEO1;GTF2H1;RTF1;NELFA;CDK13;POLR2L
alpha,3,positive regulation of TOR signaling (GO:0032008),4/33,4,33,0.014625949220902,0.857887573267391,0,0,4.18694719212854,17.6896759678739,FLCN;WDR59;RHEB;RRAGD
alpha,3,phosphorylation of RNA polymerase II C-terminal domain (GO:0070816),2/6,2,6,0.0116155015857983,0.859042095540994,0,0,11.5141047783535,51.3001120250886,GTF2H1;CDK13
alpha,3,positive regulation of ubiquitin-protein transferase activity (GO:0051443),4/32,4,32,0.013146985471267,0.860116241793275,0,0,4.31778929188256,18.702775424728,FZR1;DCUN1D1;AXIN1;RPS2
alpha,3,protein autoubiquitination (GO:0051865),5/50,5,50,0.0144976165940429,0.860248110225591,0,0,3.45423143350605,14.6244249253573,RNF213;RNF13;RNF181;STUB1;RNF187
alpha,3,positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060),7/88,7,88,0.0138701051008506,0.863160321093178,0,0,2.74768409483435,11.7546460471901,PSMD9;FZR1;PSMD11;PSMC3;PSMB3;AXIN1;PSMD1
alpha,3,cellular response to gamma radiation (GO:0071480),3/18,3,18,0.0142443422955926,0.865343794457251,0,0,5.75705238917674,24.4755065227043,XRCC6;HSF1;TLK2
alpha,3,cellular response to ionizing radiation (GO:0071479),5/47,5,47,0.0112605232782696,0.870643186197117,0,0,3.67471429096388,16.4864299600748,XRCC6;HSF1;TLK2;INTS7;GRB2
alpha,3,viral release from host cell (GO:0019076),2/6,2,6,0.0116155015857983,0.871675067534244,0,0,11.5141047783535,51.3001120250886,VPS4A;RAB7A
alpha,3,Ras protein signal transduction (GO:0007265),13/224,13,224,0.013853830194016,0.872791302223006,0,0,2.0046878855169,8.57844744195637,ARHGAP1;RHOF;RAB11A;RHOBTB1;RAP1B;GNA13;RHOT1;TRIM28;PLCE1;GRB2;TAX1BP3;MAPKAPK5;RAB7A
alpha,3,malate metabolic process (GO:0006108),2/7,2,7,0.0159519625776665,0.8752996240197,0,0,9.86923266716013,40.8405962171138,FH;MDH2
alpha,3,regulation of TOR signaling (GO:0032006),6/68,6,68,0.0137892319182243,0.879580630983731,0,0,3.04785126485828,13.0565903297441,FLCN;WDR59;RHEB;DGKQ;RRAGD;MAPKAPK5
alpha,3,positive regulation of nucleobase-containing compound transport (GO:0032241),2/6,2,6,0.0116155015857983,0.884685143169083,0,0,11.5141047783535,51.3001120250886,KHDRBS1;DHX9
alpha,3,protein localization to cytoplasmic stress granule (GO:1903608),2/7,2,7,0.0159519625776665,0.88481375036774,0,0,9.86923266716013,40.8405962171138,SSB;DHX9
alpha,3,exit from host cell (GO:0035891),2/7,2,7,0.0159519625776665,0.894536978393759,0,0,9.86923266716013,40.8405962171138,VPS4A;RAB7A
alpha,3,snRNA transcription from RNA polymerase II promoter (GO:0042795),6/71,6,71,0.0167911691516386,0.901950907166441,0,0,2.91906881704736,11.92994870177,INTS1;INTS10;NABP1;INTS7;INTS8;POLR2L
alpha,3,response to misfolded protein (GO:0051788),2/7,2,7,0.0159519625776665,0.90447627815369,0,0,9.86923266716013,40.8405962171138,DNAJB12;STUB1
alpha,3,cellular response to copper ion (GO:0071280),3/21,3,21,0.0217788224055737,0.910961727341334,0,0,4.93461633358006,18.8838748119189,PRNP;HSF1;MT1X
alpha,3,snRNA transcription (GO:0009301),6/71,6,71,0.0167911691516386,0.911546129583105,0,0,2.91906881704736,11.92994870177,INTS1;INTS10;NABP1;INTS7;INTS8;POLR2L
alpha,3,AV node cell action potential (GO:0086016),2/7,2,7,0.0159519625776665,0.914638932964405,0,0,9.86923266716013,40.8405962171138,CACNB2;CACNA1C
alpha,3,cellular response to misfolded protein (GO:0071218),3/21,3,21,0.0217788224055737,0.918490336658204,0,0,4.93461633358006,18.8838748119189,BAG6;DNAJB12;STUB1
alpha,3,"nucleotide-excision repair, preincision complex stabilization (GO:0006293)",3/21,3,21,0.0217788224055737,0.926144422797023,0,0,4.93461633358006,18.8838748119189,XPA;GTF2H1;RBX1
alpha,3,negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436),6/72,6,72,0.0178843767473309,0.931265046343159,0,0,2.87852619458837,11.5826935943157,PSMD9;FZR1;PSMD11;PSMC3;PSMB3;PSMD1
alpha,3,establishment of endothelial barrier (GO:0061028),3/21,3,21,0.0217788224055737,0.933927149039014,0,0,4.93461633358006,18.8838748119189,TJP1;RAP1B;PDE2A
alpha,3,positive regulation of canonical Wnt signaling pathway (GO:0090263),8/114,8,114,0.0178105793964725,0.936983367630922,0,0,2.42402205860073,9.76387031511693,PSMD9;PSMD11;PSMC3;PSMB3;AXIN1;PSMD1;FAM53B;CCAR2
alpha,3,positive regulation of translational initiation (GO:0045948),3/21,3,21,0.0217788224055737,0.941841785895277,0,0,4.93461633358006,18.8838748119189,EIF2B5;KHDRBS1;YTHDF3
alpha,3,ribosome disassembly (GO:0032790),2/8,2,8,0.0208651617964824,0.942255934933184,0,0,8.63557858376511,33.4168774656674,PELO;MRRF
alpha,3,regulation of cytoskeleton organization (GO:0051493),7/96,7,96,0.0214286798612092,0.942677183894402,0,0,2.51871042026482,9.67946729862897,CLIC4;TRAF3IP1;ROCK2;CDK10;TRIM36;RHOF;RHOBTB1
alpha,3,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",13/237,13,237,0.0210648148564316,0.942927633441848,0,0,1.89472610276703,7.31392918762794,ZCCHC8;ISY1;DBR1;RBM15;DHX9;PDCD7;DHX32;PUF60;HNRNPH1;RAVER2;SNRPF;SRSF11;POLR2L
alpha,3,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",6/76,6,76,0.0227438199710897,0.94359116514204,0,0,2.72702481592583,10.3175942735507,PDIA3;PSMD9;PSMD11;PSMC3;PSMB3;PSMD1
alpha,3,positive regulation of kinase activity (GO:0033674),8/114,8,114,0.0178105793964725,0.946743611043744,0,0,2.42402205860073,9.76387031511693,DDR1;VAC14;XRCC6;DSTYK;RPLP1;ROR1;TAB2;IQGAP1
alpha,3,viral budding via host ESCRT complex (GO:0039702),3/21,3,21,0.0217788224055737,0.949891715689254,0,0,4.93461633358006,18.8838748119189,TSG101;VPS4A;VPS28
alpha,3,positive regulation of mRNA 3'-end processing (GO:0031442),2/8,2,8,0.0208651617964824,0.95066893435223,0,0,8.63557858376511,33.4168774656674,HSF1;LEO1
alpha,3,transcription elongation from RNA polymerase II promoter (GO:0006368),7/96,7,96,0.0214286798612092,0.950874376797831,0,0,2.51871042026482,9.67946729862897,ADRM1;LEO1;GTF2H1;NELFA;RTF1;CDK13;POLR2L
alpha,3,protein localization to microtubule cytoskeleton (GO:0072698),2/8,2,8,0.0208651617964824,0.959233519346394,0,0,8.63557858376511,33.4168774656674,KIF20B;MID2
alpha,3,viral process (GO:0016032),12/221,12,221,0.0278387932384952,0.966403822422047,0,0,1.87560077837432,6.71713556518663,RPL5;RPL7A;TSG101;SSB;NFIA;CTBP1;RPLP1;VPS4A;RPL35;RPS2;VPS28;RAB7A
alpha,3,insulin metabolic process (GO:1901142),2/8,2,8,0.0208651617964824,0.967953824067725,0,0,8.63557858376511,33.4168774656674,CPD;IDE
alpha,3,regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439),6/73,6,73,0.0190253878704867,0.970865543030934,0,0,2.83909432890908,11.2484377543661,PSMD9;FZR1;PSMD11;PSMC3;PSMB3;PSMD1
alpha,3,viral budding (GO:0046755),3/23,3,23,0.0277947515325594,0.9714836785661,0,0,4.50551926109484,16.1428613196763,TSG101;VPS4A;VPS28
alpha,3,anaphase-promoting complex-dependent catabolic process (GO:0031145),6/80,6,80,0.0284204644232644,0.973353221153813,0,0,2.59067357512953,9.22447102337539,PSMD9;FZR1;PSMD11;PSMC3;PSMB3;PSMD1
alpha,3,regulation of ATP biosynthetic process (GO:2001169),2/8,2,8,0.0208651617964824,0.976834134380273,0,0,8.63557858376511,33.4168774656674,FLCN;PPARGC1A
alpha,3,maturation of LSU-rRNA (GO:0000470),3/23,3,23,0.0277947515325594,0.978183566004487,0,0,4.50551926109484,16.1428613196763,BOP1;RPL7A;RPL35
alpha,3,negative regulation of mitotic cell cycle phase transition (GO:1901991),6/80,6,80,0.0284204644232644,0.979929932107556,0,0,2.59067357512953,9.22447102337539,PSMD9;PSMD11;PSMC3;PSMB3;PSMD1;RBX1
alpha,3,histone H3-K4 trimethylation (GO:0080182),2/9,2,9,0.0263181899542443,0.980304549901524,0,0,7.67606985223566,27.9216652897734,KMT2A;BEND3
