celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
alpha,4,positive regulation of release of sequestered calcium ion into cytosol (GO:0051281),3/32,3,32,0.400945796841592,0.747073959670108,0,0,1.31671348314607,1.20338267747052,PLCG1;PKD2;CALM2
alpha,4,protein modification process (GO:0036211),7/85,7,85,0.402282412512867,0.747073959670108,0,0,1.1566424322538,1.05323966098413,ATG3;UBE2I;PPP4R2;RPN2;PRKDC;UBE2S;FBXO22
alpha,4,adherens junction assembly (GO:0034333),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CTNNB1
alpha,4,ATP hydrolysis coupled proton transport (GO:0015991),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ATP1A1
alpha,4,regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CALM2
alpha,4,intracellular sterol transport (GO:0032366),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ARV1
alpha,4,replication fork protection (GO:0048478),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,TIPIN
alpha,4,tRNA pseudouridine synthesis (GO:0031119),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PUSL1
alpha,4,smooth muscle cell migration (GO:0014909),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PARVA
alpha,4,bleb assembly (GO:0032060),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,MYLK
alpha,4,regulation of myosin-light-chain-phosphatase activity (GO:0035507),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,IKBKB
alpha,4,dolichyl diphosphate biosynthetic process (GO:0006489),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,DOLK
alpha,4,response to misfolded protein (GO:0051788),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CLU
alpha,4,purine ribonucleoside bisphosphate biosynthetic process (GO:0034036),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SLC35B2
alpha,4,positive regulation of calcineurin-NFAT signaling cascade (GO:0070886),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SPPL3
alpha,4,regulation of DNA endoreduplication (GO:0032875),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,FBXW7
alpha,4,positive regulation of activin receptor signaling pathway (GO:0032927),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ACVR2B
alpha,4,cytoplasmic sequestering of NF-kappaB (GO:0007253),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,FAF1
alpha,4,death-inducing signaling complex assembly (GO:0071550),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,FADD
alpha,4,negative regulation of cardiac muscle cell differentiation (GO:2000726),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SMAD4
alpha,4,miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,AGO2
alpha,4,valine metabolic process (GO:0006573),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,STAT5B
alpha,4,protein import into mitochondrial inner membrane (GO:0045039),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,TIMM9
alpha,4,regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SRF
alpha,4,molybdopterin cofactor metabolic process (GO:0043545),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,MOCS3
alpha,4,lymphatic endothelial cell differentiation (GO:0060836),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ACVR2B
alpha,4,tRNA 3'-end processing (GO:0042780),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ELAC2
alpha,4,central nervous system neuron axonogenesis (GO:0021955),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SLIT2
alpha,4,positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031659),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PKD2
alpha,4,regulation of isotype switching (GO:0045191),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,TFRC
alpha,4,"fatty acid elongation, saturated fatty acid (GO:0019367)",1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ELOVL5
alpha,4,retinoic acid receptor signaling pathway (GO:0048384),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,RARG
alpha,4,"fatty acid elongation, polyunsaturated fatty acid (GO:0034626)",1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ELOVL5
alpha,4,phosphorylated carbohydrate dephosphorylation (GO:0046838),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,INPP1
alpha,4,negative regulation of cell adhesion mediated by integrin (GO:0033629),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PDE3B
alpha,4,positive regulation of phospholipid biosynthetic process (GO:0071073),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ACSL3
alpha,4,regulation of smooth muscle cell differentiation (GO:0051150),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SRF
alpha,4,chromatin-mediated maintenance of transcription (GO:0048096),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SMARCD1
alpha,4,response to type I interferon (GO:0034340),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SETD2
alpha,4,adenine nucleotide transport (GO:0051503),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SLC35B2
alpha,4,positive regulation of lymphocyte apoptotic process (GO:0070230),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PRELID1
alpha,4,negative regulation of nitrogen compound metabolic process (GO:0051172),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CLTC
alpha,4,positive regulation of macrophage migration (GO:1905523),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,KARS
alpha,4,regulation of low-density lipoprotein particle receptor biosynthetic process (GO:0045714),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SCAP
alpha,4,regulation of histone H3-K9 acetylation (GO:2000615),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SMAD4
alpha,4,regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CACNA1D
alpha,4,regulation of interleukin-23 production (GO:0032667),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,RAC1
alpha,4,inositol phosphate dephosphorylation (GO:0046855),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,INPP1
alpha,4,positive regulation of urine volume (GO:0035810),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,HYAL2
alpha,4,cellular lipid biosynthetic process (GO:0097384),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ACAT1
alpha,4,regulation of vitamin D biosynthetic process (GO:0060556),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SNAI1
alpha,4,peroxisome proliferator activated receptor signaling pathway (GO:0035357),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ALOXE3
alpha,4,negative regulation of nitric oxide metabolic process (GO:1904406),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ZC3H12A
alpha,4,positive regulation of triglyceride catabolic process (GO:0010898),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ABHD5
alpha,4,negative regulation of macrophage activation (GO:0043031),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ZC3H12A
alpha,4,regulation of alpha-beta T cell differentiation (GO:0046637),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,GLI3
alpha,4,negative regulation of cardiocyte differentiation (GO:1905208),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,HEY2
alpha,4,positive regulation of RIG-I signaling pathway (GO:1900246),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ANKRD17
alpha,4,negative regulation of receptor internalization (GO:0002091),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SDCBP
alpha,4,negative regulation of alpha-beta T cell activation (GO:0046636),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,GLI3
alpha,4,regulation of glucocorticoid receptor signaling pathway (GO:2000322),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CRY1
alpha,4,purine ribonucleotide transport (GO:0015868),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SLC35B2
alpha,4,auditory receptor cell differentiation (GO:0042491),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,JAG2
alpha,4,negative regulation of B cell apoptotic process (GO:0002903),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,FOXP1
alpha,4,regulation of toll-like receptor 3 signaling pathway (GO:0034139),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,TNFAIP3
alpha,4,positive regulation of mRNA binding (GO:1902416),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CDK9
alpha,4,V(D)J recombination (GO:0033151),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,LIG4
alpha,4,activation of signaling protein activity involved in unfolded protein response (GO:0006987),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ERN1
alpha,4,regulation of establishment of protein localization (GO:0070201),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,KIAA0586
alpha,4,positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,HSPB1
alpha,4,regulation of growth hormone secretion (GO:0060123),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CHD7
alpha,4,positive regulation of ceramide biosynthetic process (GO:2000304),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SMPD2
alpha,4,vascular smooth muscle contraction (GO:0014829),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PIK3C2A
alpha,4,regulation of NADP metabolic process (GO:1902031),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PGAM1
alpha,4,positive regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090267),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,GEN1
alpha,4,cell differentiation in spinal cord (GO:0021515),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,MDGA1
alpha,4,"fatty acid elongation, monounsaturated fatty acid (GO:0034625)",1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ELOVL5
alpha,4,negative regulation of nitric oxide biosynthetic process (GO:0045019),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ZC3H12A
alpha,4,molybdopterin cofactor biosynthetic process (GO:0032324),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,MOCS3
alpha,4,alditol metabolic process (GO:0019400),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,COQ2
alpha,4,SA node cell action potential (GO:0086015),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CACNA1D
alpha,4,regulation of protein deubiquitination (GO:0090085),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ZC3H12A
alpha,4,regulation of microtubule binding (GO:1904526),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,TTBK2
alpha,4,protein maturation by iron-sulfur cluster transfer (GO:0097428),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ISCA1
alpha,4,positive regulation of macrophage chemotaxis (GO:0010759),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,KARS
alpha,4,positive regulation of type I interferon-mediated signaling pathway (GO:0060340),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,FADD
alpha,4,positive regulation of myeloid cell apoptotic process (GO:0033034),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PIK3CB
alpha,4,outer mitochondrial membrane organization (GO:0007008),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,TOMM20
alpha,4,sensory organ morphogenesis (GO:0090596),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,GLI3
alpha,4,"regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)",1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,DACT1
alpha,4,excitatory chemical synaptic transmission (GO:0098976),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,GPRIN1
alpha,4,negative regulation of necrotic cell death (GO:0060547),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,BIRC2
alpha,4,regulation of transcription involved in cell fate commitment (GO:0060850),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,RORA
alpha,4,metanephric nephron tubule development (GO:0072234),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PKD2
alpha,4,cellular response to cholesterol (GO:0071397),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PTCH1
alpha,4,marginal zone B cell differentiation (GO:0002315),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,LFNG
alpha,4,ER overload response (GO:0006983),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,TMCO1
alpha,4,"positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)",1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CD55
alpha,4,membrane invagination (GO:0010324),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,FCHO2
alpha,4,microglial cell activation (GO:0001774),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CLU
alpha,4,cAMP catabolic process (GO:0006198),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,PDE3B
alpha,4,negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031658),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,CDKN2B
alpha,4,"substrate-dependent cell migration, cell extension (GO:0006930)",1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SDCBP
alpha,4,histone H3-K4 demethylation (GO:0034720),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,KDM5B
alpha,4,positive regulation of keratinocyte proliferation (GO:0010838),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,STXBP4
alpha,4,cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,DSG2
alpha,4,cardiac atrium development (GO:0003230),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,DLL4
alpha,4,negative regulation of muscle hypertrophy (GO:0014741),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SMAD4
alpha,4,venous blood vessel development (GO:0060841),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ACVR2B
alpha,4,negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ZC3H12A
alpha,4,regulation of hormone biosynthetic process (GO:0046885),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,STC2
alpha,4,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,EXOSC3
alpha,4,ATP hydrolysis coupled cation transmembrane transport (GO:0099132),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ATP1A1
alpha,4,negative regulation of leukocyte migration (GO:0002686),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SLIT2
alpha,4,positive regulation of sphingolipid biosynthetic process (GO:0090154),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SMPD2
alpha,4,positive regulation of glutamate receptor signaling pathway (GO:1900451),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ARC
alpha,4,negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,SARM1
alpha,4,exonucleolytic trimming involved in rRNA processing (GO:0000459),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,EXOSC3
alpha,4,tachykinin receptor signaling pathway (GO:0007217),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,GRK5
alpha,4,"fatty acid elongation, unsaturated fatty acid (GO:0019368)",1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ELOVL5
alpha,4,regulation of MDA-5 signaling pathway (GO:0039533),1/7,1,7,0.403760304885243,0.747073959670108,0,0,2.00642054574639,1.81969077414805,ANKRD17
