motif,jaspar.id,x,y,test,mean_x,mean_y,enrichedIn,pval,FDR,padj,family.id,family.name,class.id,class.name,superclass.id,superclass.name
PPARA::RXRA,MA1148.1,beta_1,beta_2,beta_1.vs.beta_2,-0.258469926337575,-0.19426746091647,beta_2,0.00328606639783895,0.00439407031027425,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
PPARA::RXRA,MA1148.1,beta_1,beta_2,beta_1.vs.beta_2,-0.258469926337575,-0.19426746091647,beta_2,0.00328606639783895,0.00439407031027425,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
PAX9,MA0781.1,beta_1,beta_2,beta_1.vs.beta_2,-0.145534025740337,-0.0802551592716637,beta_2,0.00352137339708939,0.00469786911731511,1,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
MYCN,MA0104.4,beta_1,beta_2,beta_1.vs.beta_2,-0.0755828499071034,-0.0145134926520989,beta_2,0.00574976225466941,0.00758339942016763,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
FOXI1,MA0042.2,beta_1,beta_2,beta_1.vs.beta_2,0.017131888235909,0.0870173659559535,beta_2,0.00625961663725828,0.00814453490555627,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXL1,MA0033.2,beta_1,beta_2,beta_1.vs.beta_2,0.017131888235909,0.0870173659559535,beta_2,0.00625961663725828,0.00814453490555627,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXD2,MA0847.1,beta_1,beta_2,beta_1.vs.beta_2,0.017131888235909,0.0870173659559535,beta_2,0.00625961663725828,0.00814453490555627,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXO4,MA0848.1,beta_1,beta_2,beta_1.vs.beta_2,0.017131888235909,0.0870173659559535,beta_2,0.00625961663725828,0.00814453490555627,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXO6,MA0849.1,beta_1,beta_2,beta_1.vs.beta_2,0.017131888235909,0.0870173659559535,beta_2,0.00625961663725828,0.00814453490555627,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXP3,MA0850.1,beta_1,beta_2,beta_1.vs.beta_2,0.017131888235909,0.0870173659559535,beta_2,0.00625961663725828,0.00814453490555627,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
RXRG,MA0856.1,beta_1,beta_2,beta_1.vs.beta_2,-0.368411374714577,-0.307992475667469,beta_2,0.00677845201563199,0.00879982896199759,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
GMEB2,MA0862.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0501419820086252,0.00772197780120371,beta_2,0.00783193301985967,0.0101220741484347,1,5.3.3,GMEB,5.3,SAND domain factors,5,alpha-Helices exposed by beta-structures
TP63,MA0525.2,beta_1,beta_2,beta_1.vs.beta_2,-0.0872530296906504,-0.0292191485762923,beta_2,0.00848329716296258,0.0109394856511255,1,6.3.1,p53-related,6.3,p53 domain factors,6,Immunoglobulin fold
MYBL1,MA0776.1,beta_1,beta_2,beta_1.vs.beta_2,-0.103845581712717,-0.0485006888078552,beta_2,0.0100182819940818,0.0128331532623305,1,3.5.1,Myb-SANT,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
Rxra,MA0512.2,beta_1,beta_2,beta_1.vs.beta_2,-0.394672022422878,-0.33761018761161,beta_2,0.0103003688272232,0.0131653720771793,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
POU6F1,MA0628.1,beta_1,beta_2,beta_1.vs.beta_2,0.29633225561301,0.35353974283441,beta_2,0.011256591859003,0.0143243223876104,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
SRF,MA0083.3,beta_1,beta_2,beta_1.vs.beta_2,-0.0669094227673568,-0.0129912739865335,beta_2,0.01229098065549,0.0155721614869337,1,5.1.2,Responders to external signals,5.1,MADS box factors,5,alpha-Helices exposed by beta-structures
FOXK1,MA0852.2,beta_1,beta_2,beta_1.vs.beta_2,0.0271326641854101,0.0890581984225679,beta_2,0.0123946213858142,0.0156691829309747,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
ETV6,MA0645.1,beta_1,beta_2,beta_1.vs.beta_2,-0.370182739044516,-0.314779773977651,beta_2,0.015110763414434,0.0190612897972925,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
Hoxd8,MA0910.1,beta_1,beta_2,beta_1.vs.beta_2,0.183184206382355,0.234220732075647,beta_2,0.0164944540863882,0.0207164618568737,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
PAX1,MA0779.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0851271473338137,-0.0329505246907901,beta_2,0.0167387169442744,0.0209777426639283,1,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
ELK1,MA0028.2,beta_1,beta_2,beta_1.vs.beta_2,-0.213952741369727,-0.15846556837675,beta_2,0.0170617796038916,0.021290453428132,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
NR1H4,MA1110.1,beta_1,beta_2,beta_1.vs.beta_2,0.232090597769912,0.281634363453283,beta_2,0.0191956874307308,0.0238504356703716,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
EOMES,MA0800.1,beta_1,beta_2,beta_1.vs.beta_2,-0.052652599047143,-0.00573508907290635,beta_2,0.0213394344688024,0.0262883671434822,1,6.5.2,"",6.5,T-Box factors,6,Immunoglobulin fold
ETV1,MA0761.1,beta_1,beta_2,beta_1.vs.beta_2,-0.244239644380544,-0.192471458440838,beta_2,0.0224091906646974,0.0275476038107426,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
PROX1,MA0794.1,beta_1,beta_2,beta_1.vs.beta_2,0.0605396113790452,0.108034222880059,beta_2,0.0248573260426856,0.0304923554633792,1,3.1.7,HD-PROS,3.1,Homeo domain factors,3,Helix-turn-helix domains
LEF1,MA0768.1,beta_1,beta_2,beta_1.vs.beta_2,-0.13768923533495,-0.0930905063487331,beta_2,0.0251715063217893,0.030812478140203,1,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
GSC2,MA0891.1,beta_1,beta_2,beta_1.vs.beta_2,0.0254142500600685,0.0714389101163199,beta_2,0.0262159584097827,0.0320232909689118,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
TBX21,MA0690.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0114323465898049,0.0325309774028457,beta_2,0.0294214141493936,0.0357878125892834,1,6.5.2,"",6.5,T-Box factors,6,Immunoglobulin fold
RHOXF1,MA0719.1,beta_1,beta_2,beta_1.vs.beta_2,-0.031314582958318,0.012879024648372,beta_2,0.0299773436149354,0.036387593192972,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
ETV4,MA0764.1,beta_1,beta_2,beta_1.vs.beta_2,-0.256525189199569,-0.209640808135192,beta_2,0.0359456923170709,0.0434500122162507,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
HOXC13,MA0907.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0182923481016426,0.0217891849235595,beta_2,0.0396894478725408,0.0477758634474035,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
NR1H2::RXRA,MA0115.1,beta_1,beta_2,beta_1.vs.beta_2,-0.341533815205836,-0.300733524871262,beta_2,0.0441087665764808,0.0528757263929242,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
NR1H2::RXRA,MA0115.1,beta_1,beta_2,beta_1.vs.beta_2,-0.341533815205836,-0.300733524871262,beta_2,0.0441087665764808,0.0528757263929242,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
POU4F1,MA0790.1,beta_1,beta_2,beta_1.vs.beta_2,0.0168225096116355,0.0555897774299512,beta_2,0.0478891195941299,0.0571707221546416,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
Dlx4,MA0881.1,beta_1,beta_2,beta_1.vs.beta_2,0.204242172128235,0.244367398604994,beta_2,0.0530113716475058,0.0627680658157584,1,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
ELF4,MA0641.1,beta_1,beta_2,beta_1.vs.beta_2,-0.428568912395556,-0.388317549107142,beta_2,0.0611373032676841,0.0719481678698965,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
RXRA::VDR,MA0074.1,beta_1,beta_2,beta_1.vs.beta_2,0.0285461851865788,0.0634134419702837,beta_2,0.0682852778659076,0.0798730825946677,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
RXRA::VDR,MA0074.1,beta_1,beta_2,beta_1.vs.beta_2,0.0285461851865788,0.0634134419702837,beta_2,0.0682852778659076,0.0798730825946677,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
TCF7L1,MA1421.1,beta_1,beta_2,beta_1.vs.beta_2,-0.149633999950644,-0.115906540015821,beta_2,0.0698960063353778,0.081428144201577,1,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
Gmeb1,MA0615.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0625227446490719,-0.028311571340348,beta_2,0.0738136920420383,0.0858195335187554,1,5.3.3,GMEB,5.3,SAND domain factors,5,alpha-Helices exposed by beta-structures
TBX20,MA0689.1,beta_1,beta_2,beta_1.vs.beta_2,0.00981581206139917,0.0410941963292342,beta_2,0.0904990814260824,0.104588758773856,1,6.5.3,TBX1-related,6.5,T-Box factors,6,Immunoglobulin fold
CEBPG,MA0838.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0671727186789197,-0.0340201983407011,beta_2,0.0950625799343007,0.109425912091372,1,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
TFAP2B,MA0811.1,beta_1,beta_2,beta_1.vs.beta_2,0.048144358320987,0.076042875291921,beta_2,0.100657934766616,0.115636794106886,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
Esrra,MA0592.2,beta_1,beta_2,beta_1.vs.beta_2,0.0607669951202525,0.0895701021981114,beta_2,0.113177326128724,0.129134815793647,1,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MZF1(var.2),MA0057.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0619221590412749,-0.0357248453212704,beta_2,0.12600412281581,0.141938496323645,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
TP53,MA0106.3,beta_1,beta_2,beta_1.vs.beta_2,-0.0213781142467027,0.00421925828313117,beta_2,0.142303376316455,0.159061109820902,1,6.3.1,p53-related,6.3,p53 domain factors,6,Immunoglobulin fold
ETS1,MA0098.3,beta_1,beta_2,beta_1.vs.beta_2,-0.273151221530652,-0.245898989556672,beta_2,0.144531845266102,0.161240729111894,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
GATA3,MA0037.3,beta_1,beta_2,beta_1.vs.beta_2,-1.14614012094417,-1.12267423855299,beta_2,0.182200655984889,0.200559277215305,1,2.2.1,C4-GATA-related,2.2,Other C4 zinc finger-type factors,2,Zinc-coordinating DNA-binding domains
FOXC2,MA0846.1,beta_1,beta_2,beta_1.vs.beta_2,-0.131719270412056,-0.10668308324256,beta_2,0.18316535140892,0.201238592914165,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
LIN54,MA0619.1,beta_1,beta_2,beta_1.vs.beta_2,-0.090498276802141,-0.0712859903252296,beta_2,0.195494363429292,0.213972091541702,1,"","",,"",,""
Npas2,MA0626.1,beta_1,beta_2,beta_1.vs.beta_2,-0.142525134467635,-0.122405787891855,beta_2,0.195920812707461,0.214034246335132,1,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
RARA::RXRA,MA0159.1,beta_1,beta_2,beta_1.vs.beta_2,0.0928746879787987,0.112354085454835,beta_2,0.204288481915198,0.222755237342561,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
RARA::RXRA,MA0159.1,beta_1,beta_2,beta_1.vs.beta_2,0.0928746879787987,0.112354085454835,beta_2,0.204288481915198,0.222755237342561,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
PLAG1,MA0163.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0269393772735519,-0.01149846876785,beta_2,0.217208985524686,0.236398501163146,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Gata4,MA0482.1,beta_1,beta_2,beta_1.vs.beta_2,-1.17593134888311,-1.1558583411269,beta_2,0.218756287171598,0.23763581664607,1,2.2.1,C4-GATA-related,2.2,Other C4 zinc finger-type factors,2,Zinc-coordinating DNA-binding domains
GATA6,MA1104.1,beta_1,beta_2,beta_1.vs.beta_2,-1.14756759995783,-1.12769016500363,beta_2,0.221612509467581,0.239838585012578,1,2.2.1,C4-GATA-related,2.2,Other C4 zinc finger-type factors,2,Zinc-coordinating DNA-binding domains
GLI2,MA0734.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0699095034630561,-0.053018742100853,beta_2,0.231536675129346,0.250111445708753,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Sox1,MA0870.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0347825464254309,-0.0180694957807602,beta_2,0.237510372579258,0.255610605433811,1,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
RUNX3,MA0684.1,beta_1,beta_2,beta_1.vs.beta_2,-0.124295179345097,-0.107764659553613,beta_2,0.238331153774138,0.256018066855707,1,6.4.1,Runt-related,6.4,Runt domain factors,6,Immunoglobulin fold
POU5F1B,MA0792.1,beta_1,beta_2,beta_1.vs.beta_2,-0.320287410427386,-0.305696748316013,beta_2,0.27127751388691,0.288201248698204,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
HOXA13,MA0650.1,beta_1,beta_2,beta_1.vs.beta_2,0.024724591216121,0.0386734958243208,beta_2,0.273710901906905,0.290253868505674,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
TBR1,MA0802.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0551770745407985,-0.0417910503200784,beta_2,0.282235213301092,0.298746231263862,1,6.5.2,"",6.5,T-Box factors,6,Immunoglobulin fold
TFAP2C,MA0524.2,beta_1,beta_2,beta_1.vs.beta_2,0.0641004190668421,0.0761778125645504,beta_2,0.289607439023981,0.305990341596506,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
TFAP2A,MA0003.3,beta_1,beta_2,beta_1.vs.beta_2,-0.0129899875390165,-0.0013863067665767,beta_2,0.293289038102849,0.308753369202817,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
Ahr::Arnt,MA0006.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0817657483500018,-0.0709415323163832,beta_2,0.312283358140433,0.326965758342334,1,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
ZNF740,MA0753.1,beta_1,beta_2,beta_1.vs.beta_2,0.0234041285395292,0.0340671008545261,beta_2,0.320944495105953,0.3348231759754,1,2.3.2,Other factors with up to three adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
SCRT2,MA0744.1,beta_1,beta_2,beta_1.vs.beta_2,-0.210370055917436,-0.199472291012666,beta_2,0.326005599858199,0.338881943120103,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
FLI1,MA0475.2,beta_1,beta_2,beta_1.vs.beta_2,-0.245899948897051,-0.235115961801746,beta_2,0.334711290988806,0.347307952477632,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
TCF7L2,MA0523.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0509293704241407,-0.0416699930286047,beta_2,0.343183605885378,0.354827335370775,1,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
ELK3,MA0759.1,beta_1,beta_2,beta_1.vs.beta_2,-0.257996981040203,-0.248827313913899,beta_2,0.360780925166279,0.371694227173088,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
TFAP2B(var.2),MA0812.1,beta_1,beta_2,beta_1.vs.beta_2,-0.025895696067442,-0.0182735405820725,beta_2,0.362369202427764,0.372667439086457,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
GLIS3,MA0737.1,beta_1,beta_2,beta_1.vs.beta_2,0.242721191987247,0.250960028749999,beta_2,0.36494273273147,0.374363423663538,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
IRF5,MA1420.1,beta_1,beta_2,beta_1.vs.beta_2,-0.170564644870386,-0.162392788409968,beta_2,0.365311458324523,0.374363423663538,1,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
ERG,MA0474.2,beta_1,beta_2,beta_1.vs.beta_2,-0.266499001540105,-0.259765690295224,beta_2,0.395147882583874,0.402800394394477,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
TP73,MA0861.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0139064022323612,-0.00753923286752749,beta_2,0.395986319198358,0.402945656969858,1,6.3.1,p53-related,6.3,p53 domain factors,6,Immunoglobulin fold
GSX2,MA0893.1,beta_1,beta_2,beta_1.vs.beta_2,0.399052401281663,0.405204563523362,beta_2,0.40286757454671,0.40851195387486,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
DMRT3,MA0610.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0984841680147496,-0.0930473557062713,beta_2,0.408126974545511,0.413121535422817,1,2.5.1,DMRT,2.5,DM-type intertwined zinc finger factors,2,Zinc-coordinating DNA-binding domains
HIF1A,MA1106.1,beta_1,beta_2,beta_1.vs.beta_2,-0.196620625405074,-0.192115508150221,beta_2,0.424002903631825,0.428442724612263,1,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NR1A4::RXRA,MA1146.1,beta_1,beta_2,beta_1.vs.beta_2,0.099827056335975,0.10168601128888,beta_2,0.468798738733737,0.472059947351016,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
NR1A4::RXRA,MA1146.1,beta_1,beta_2,beta_1.vs.beta_2,0.099827056335975,0.10168601128888,beta_2,0.468798738733737,0.472059947351016,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
ZNF282,MA1154.1,beta_1,beta_2,beta_1.vs.beta_2,-0.00467879774763498,-0.00424000262770209,beta_2,0.492503550095823,0.494210668120418,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Rfx1,MA0509.1,delta_1,delta_2,delta_1.vs.delta_2,0.756045863466026,-1.23850535152538,delta_1,4.33873247980195e-56,1.00485044232213e-54,2.51212610580533e-53,3.3.3,RFX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
RFX5,MA0510.2,delta_1,delta_2,delta_1.vs.delta_2,0.605104320512235,-0.833067841678861,delta_1,3.15089868445988e-38,6.08123446100757e-37,1.82437033830227e-35,3.3.3,RFX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
NEUROD1,MA1109.1,delta_1,delta_2,delta_1.vs.delta_2,0.529086694957997,-1.02479335722656,delta_1,4.46038210398478e-36,8.07050386939746e-35,2.58256123820719e-33,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
TAL1::TCF3,MA0091.1,delta_1,delta_2,delta_1.vs.delta_2,0.444834040215718,-0.875763951488966,delta_1,5.1422672599894e-35,9.02234164707231e-34,2.97737274353386e-32,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
TAL1::TCF3,MA0091.1,delta_1,delta_2,delta_1.vs.delta_2,0.444834040215718,-0.875763951488966,delta_1,5.1422672599894e-35,9.02234164707231e-34,2.97737274353386e-32,1.2.1,E2A,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
ASCL1,MA1100.1,delta_1,delta_2,delta_1.vs.delta_2,0.465067288801942,-0.863290599362869,delta_1,1.45657228254862e-34,2.40958671884472e-33,8.43355351595653e-32,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
RFX3,MA0798.1,delta_1,delta_2,delta_1.vs.delta_2,0.562860882628015,-0.753402888570201,delta_1,6.62067203645238e-34,1.06482475252943e-32,3.83336910910593e-31,3.3.3,RFX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
Ascl2,MA0816.1,delta_1,delta_2,delta_1.vs.delta_2,0.428375412661874,-0.841892083862699,delta_1,8.63045984451165e-34,1.35055033783034e-32,4.99703624997224e-31,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MSC,MA0665.1,delta_1,delta_2,delta_1.vs.delta_2,0.412815668994288,-0.777429352807244,delta_1,1.51065666243461e-33,2.301763704078e-32,8.74670207549641e-31,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
RFX2,MA0600.2,delta_1,delta_2,delta_1.vs.delta_2,0.562387106311217,-0.721779725025705,delta_1,2.64864046514884e-32,3.83390707330295e-31,1.53356282932118e-29,3.3.3,RFX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
Tcf12,MA0521.1,delta_1,delta_2,delta_1.vs.delta_2,0.369314104738589,-0.860144554146872,delta_1,9.93633182023062e-31,1.36979431521751e-29,5.75313612391353e-28,1.2.1,E2A,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
Tcf21,MA0832.1,delta_1,delta_2,delta_1.vs.delta_2,0.43185997958488,-0.744452984528849,delta_1,5.30921551724176e-30,6.98644496473404e-29,3.07403578448298e-27,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
Myod1,MA0499.1,delta_1,delta_2,delta_1.vs.delta_2,0.416325962263656,-0.785184477871608,delta_1,8.54795677994618e-30,1.09983710568641e-28,4.94926697558884e-27,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
Myog,MA0500.1,delta_1,delta_2,delta_1.vs.delta_2,0.397859436126699,-0.777045443894072,delta_1,1.12567379128085e-29,1.41688070685133e-28,6.51765125151613e-27,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
